kind,name,parent,detail1,detail2
column,weekend_notifications,notification_preferences,boolean,not_null
column,created_at,notifications,timestamp with time zone,not_null
column,id,notifications,text,not_null
column,is_read,notifications,boolean,not_null
column,link,notifications,text,nullable
column,message,notifications,text,nullable
column,metadata,notifications,jsonb,not_null
column,organization_id,notifications,text,nullable
column,title,notifications,text,not_null
column,type,notifications,text,not_null
column,user_id,notifications,text,not_null
column,campaign_id,nps_surveys,uuid,nullable
column,channel,nps_surveys,text,nullable
column,classification,nps_surveys,text,nullable
column,comentario,nps_surveys,text,nullable
column,contact_id,nps_surveys,uuid,not_null
column,created_at,nps_surveys,timestamp with time zone,not_null
column,expires_at,nps_surveys,timestamp with time zone,nullable
column,id,nps_surveys,uuid,not_null
column,message_sent,nps_surveys,text,nullable
column,organization_id,nps_surveys,uuid,not_null
column,patient_id,nps_surveys,uuid,nullable
column,responded_at,nps_surveys,timestamp with time zone,nullable
column,rule_id,nps_surveys,uuid,nullable
column,score,nps_surveys,smallint,nullable
column,sent_at,nps_surveys,timestamp with time zone,not_null
column,token,nps_surveys,text,not_null
column,updated_at,nps_surveys,timestamp with time zone,not_null
column,active,organization_members,boolean,not_null
column,created_at,organization_members,timestamp with time zone,not_null
column,id,organization_members,uuid,not_null
column,joined_at,organization_members,timestamp with time zone,not_null
column,organization_id,organization_members,uuid,not_null
column,role,organization_members,text,not_null
column,updated_at,organization_members,timestamp with time zone,not_null
column,user_id,organization_members,text,not_null
column,active,organizations,boolean,not_null
column,city,organizations,text,nullable
column,created_at,organizations,timestamp with time zone,nullable
column,id,organizations,uuid,not_null
column,metadata,organizations,jsonb,not_null
column,name,organizations,text,not_null
column,pix_key,organizations,text,nullable
column,settings,organizations,jsonb,not_null
column,slug,organizations,text,nullable
column,updated_at,organizations,timestamp with time zone,not_null
column,appointment_id,package_session_log,uuid,nullable
column,created_at,package_session_log,timestamp with time zone,not_null
column,created_by,package_session_log,uuid,nullable
column,id,package_session_log,uuid,not_null
column,notes,package_session_log,text,nullable
column,patient_package_id,package_session_log,uuid,not_null
column,session_date,package_session_log,date,not_null
column,appointment_id,package_usage,uuid,nullable
column,created_at,package_usage,timestamp with time zone,not_null
column,created_by,package_usage,text,nullable
column,id,package_usage,uuid,not_null
column,organization_id,package_usage,uuid,not_null
column,patient_id,package_usage,uuid,not_null
column,patient_package_id,package_usage,uuid,not_null
column,used_at,package_usage,timestamp with time zone,not_null
column,appointment_id,pagamentos,uuid,nullable
column,created_at,pagamentos,timestamp with time zone,not_null
column,deleted_at,pagamentos,timestamp without time zone,nullable
column,evento_id,pagamentos,uuid,nullable
column,forma_pagamento,pagamentos,text,nullable
column,id,pagamentos,uuid,not_null
column,metadata,pagamentos,jsonb,not_null
column,observacoes,pagamentos,text,nullable
column,organization_id,pagamentos,uuid,not_null
column,pago_em,pagamentos,date,nullable
column,patient_id,pagamentos,uuid,nullable
column,status,pagamentos,text,not_null
column,updated_at,pagamentos,timestamp with time zone,not_null
column,valor,pagamentos,"numeric(12,2)",not_null
column,created_at,pain_map_points,timestamp with time zone,not_null
column,deleted_at,pain_map_points,timestamp without time zone,nullable
column,id,pain_map_points,uuid,not_null
column,intensity,pain_map_points,integer,nullable
column,organization_id,pain_map_points,uuid,nullable
column,pain_map_id,pain_map_points,uuid,not_null
column,region,pain_map_points,text,nullable
column,x_coordinate,pain_map_points,"numeric(10,4)",nullable
column,y_coordinate,pain_map_points,"numeric(10,4)",nullable
column,body_region,pain_maps,text,nullable
column,color_code,pain_maps,text,nullable
column,created_at,pain_maps,timestamp with time zone,not_null
column,deleted_at,pain_maps,timestamp without time zone,nullable
column,evolution_id,pain_maps,uuid,nullable
column,id,pain_maps,uuid,not_null
column,notes,pain_maps,text,nullable
column,organization_id,pain_maps,uuid,not_null
column,pain_level,pain_maps,integer,nullable
column,patient_id,pain_maps,uuid,nullable
column,updated_at,pain_maps,timestamp with time zone,not_null
column,contato,participantes,text,nullable
column,created_at,participantes,timestamp with time zone,not_null
column,evento_id,participantes,uuid,not_null
column,id,participantes,uuid,not_null
column,instagram,participantes,text,nullable
column,nome,participantes,text,not_null
column,observacoes,participantes,text,nullable
column,organization_id,participantes,uuid,nullable
column,segue_perfil,participantes,boolean,not_null
column,updated_at,participantes,timestamp with time zone,not_null
column,benefits,partner_companies,text,nullable
column,contact,partner_companies,text,nullable
column,created_at,partner_companies,timestamp with time zone,not_null
column,deleted_at,partner_companies,timestamp without time zone,nullable
column,email,partner_companies,text,nullable
column,id,partner_companies,uuid,not_null
column,is_active,partner_companies,boolean,nullable
column,name,partner_companies,text,not_null
column,notes,partner_companies,text,nullable
column,organization_id,partner_companies,uuid,not_null
column,phone,partner_companies,text,nullable
column,updated_at,partner_companies,timestamp with time zone,not_null
column,created_at,pathologies,timestamp without time zone,not_null
column,deleted_at,pathologies,timestamp without time zone,nullable
column,diagnosed_at,pathologies,date,nullable
column,icd_code,pathologies,character varying(20),nullable
column,id,pathologies,uuid,not_null
column,medical_record_id,pathologies,uuid,not_null
column,name,pathologies,character varying(200),not_null
column,notes,pathologies,text,nullable
column,organization_id,pathologies,uuid,nullable
column,status,pathologies,pathology_status,nullable
column,treated_at,pathologies,date,nullable
column,alert_level,pathology_required_measurements,text,nullable
column,created_at,pathology_required_measurements,timestamp with time zone,nullable
column,id,pathology_required_measurements,uuid,not_null
column,instructions,pathology_required_measurements,text,nullable
column,measurement_name,pathology_required_measurements,text,not_null
column,measurement_unit,pathology_required_measurements,text,nullable
column,organization_id,pathology_required_measurements,uuid,not_null
column,pathology_name,pathology_required_measurements,text,not_null
column,updated_at,pathology_required_measurements,timestamp with time zone,nullable
column,created_at,patient_achievements,timestamp with time zone,not_null
column,id,patient_achievements,uuid,not_null
column,metadata,patient_achievements,jsonb,nullable
column,organization_id,patient_achievements,uuid,not_null
column,patient_id,patient_achievements,uuid,not_null
column,title,patient_achievements,text,not_null
column,type,patient_achievements,text,not_null
column,adherence_score,patient_adherence_predictions,integer,nullable
column,created_at,patient_adherence_predictions,timestamp without time zone,not_null
column,dropout_risk,patient_adherence_predictions,integer,nullable
column,id,patient_adherence_predictions,uuid,not_null
column,organization_id,patient_adherence_predictions,uuid,not_null
column,patient_id,patient_adherence_predictions,uuid,not_null
column,prediction_date,patient_adherence_predictions,timestamp without time zone,not_null
column,risk_factors,patient_adherence_predictions,jsonb,nullable
column,status,patient_adherence_predictions,text,nullable
column,suggested_action,patient_adherence_predictions,text,nullable
column,challenge_id,patient_challenges,uuid,not_null
column,claimed_at,patient_challenges,timestamp with time zone,nullable
column,completed,patient_challenges,boolean,not_null
column,completed_at,patient_challenges,timestamp with time zone,nullable
column,created_at,patient_challenges,timestamp with time zone,not_null
column,id,patient_challenges,uuid,not_null
column,patient_id,patient_challenges,uuid,not_null
column,progress,patient_challenges,jsonb,not_null
column,progress_value,patient_challenges,"numeric(10,2)",not_null
column,updated_at,patient_challenges,timestamp with time zone,not_null
column,category,patient_documents,text,not_null
column,created_at,patient_documents,timestamp with time zone,not_null
column,description,patient_documents,text,nullable
column,file_name,patient_documents,text,not_null
column,file_path,patient_documents,text,not_null
column,file_size,patient_documents,bigint,nullable
column,file_type,patient_documents,text,nullable
column,id,patient_documents,uuid,not_null
column,organization_id,patient_documents,uuid,not_null
column,patient_id,patient_documents,uuid,not_null
column,storage_url,patient_documents,text,nullable
column,updated_at,patient_documents,timestamp with time zone,not_null
column,uploaded_by,patient_documents,text,nullable
column,appointment_id,patient_evaluation_responses,uuid,nullable
column,completed_at,patient_evaluation_responses,timestamp with time zone,nullable
column,created_at,patient_evaluation_responses,timestamp with time zone,not_null
column,created_by,patient_evaluation_responses,text,nullable
column,form_id,patient_evaluation_responses,uuid,not_null
column,id,patient_evaluation_responses,uuid,not_null
column,organization_id,patient_evaluation_responses,uuid,nullable
column,patient_id,patient_evaluation_responses,uuid,not_null
column,responses,patient_evaluation_responses,jsonb,not_null
column,scheduled_for,patient_evaluation_responses,timestamp with time zone,nullable
column,started_at,patient_evaluation_responses,timestamp with time zone,nullable
column,status,patient_evaluation_responses,text,not_null
column,updated_at,patient_evaluation_responses,timestamp with time zone,not_null
column,created_at,patient_exam_files,timestamp with time zone,not_null
column,exam_id,patient_exam_files,uuid,not_null
column,file_name,patient_exam_files,text,not_null
